num,cond,formula,answer
3081,second_level,2 + 7 - 5 - 3,1
3082,second_level,2 - 7 + 5 + 3,3
3083,second_level,2 + 7 - 5 + 4,8
3084,second_level,2 - 7 + 5 + 4,4
3085,second_level,2 - 7 + 5 + 5,5
3086,second_level,2 + 7 + 5 - 6,8
3087,second_level,2 - 7 + 5 + 6,6
3088,second_level,2 + 7 + 5 - 7,7
3089,second_level,2 - 7 + 5 + 7,7
3090,second_level,2 + 7 + 5 - 8,6
3091,second_level,2 - 7 + 5 + 8,8
3092,second_level,2 + 7 + 5 - 9,5
3093,second_level,2 + 7 - 6 + 1,4
3094,second_level,2 + 7 - 6 - 1,2
3095,second_level,2 - 7 + 6 + 1,2
3096,second_level,2 + 7 - 6 + 2,5
3097,second_level,2 + 7 - 6 - 2,1
3098,second_level,2 - 7 + 6 + 2,3
3099,second_level,2 + 7 - 6 + 3,6
3100,second_level,2 - 7 + 6 + 3,4
3101,second_level,2 + 7 - 6 + 4,7
3102,second_level,2 - 7 + 6 + 4,5
3103,second_level,2 + 7 - 6 + 5,8
3104,second_level,2 - 7 + 6 + 5,6
3105,second_level,2 - 7 + 6 + 6,7
3106,second_level,2 + 7 + 6 - 7,8
3107,second_level,2 - 7 + 6 + 7,8
3108,second_level,2 + 7 + 6 - 8,7
3109,second_level,2 + 7 + 6 - 9,6
3110,second_level,2 + 7 - 7 + 1,3
3111,second_level,2 + 7 - 7 - 1,1
3112,second_level,2 - 7 + 7 + 1,3
3113,second_level,2 - 7 + 7 - 1,1
3114,second_level,2 + 7 - 7 + 2,4
3115,second_level,2 - 7 + 7 + 2,4
3116,second_level,2 + 7 - 7 + 3,5
3117,second_level,2 - 7 + 7 + 3,5
3118,second_level,2 + 7 - 7 + 4,6
3119,second_level,2 - 7 + 7 + 4,6
3120,second_level,2 + 7 - 7 + 5,7
3121,second_level,2 - 7 + 7 + 5,7
3122,second_level,2 + 7 - 7 + 6,8
3123,second_level,2 - 7 + 7 + 6,8
3124,second_level,2 + 7 + 7 - 8,8
3125,second_level,2 + 7 + 7 - 9,7
3126,second_level,2 + 7 - 8 + 1,2
3127,second_level,2 - 7 + 8 + 1,4
3128,second_level,2 - 7 + 8 - 1,2
3129,second_level,2 + 7 - 8 + 2,3
3130,second_level,2 - 7 + 8 + 2,5
3131,second_level,2 - 7 + 8 - 2,1
3132,second_level,2 + 7 - 8 + 3,4
3133,second_level,2 - 7 + 8 + 3,6
3134,second_level,2 + 7 - 8 + 4,5
3135,second_level,2 - 7 + 8 + 4,7
3136,second_level,2 + 7 - 8 + 5,6
3137,second_level,2 - 7 + 8 + 5,8
3138,second_level,2 + 7 - 8 + 6,7
3139,second_level,2 + 7 - 8 + 7,8
3140,second_level,2 + 7 + 8 - 9,8
3141,second_level,2 + 7 - 9 + 1,1
3142,second_level,2 - 7 + 9 + 1,5
3143,second_level,2 - 7 + 9 - 1,3
3144,second_level,2 + 7 - 9 + 2,2
3145,second_level,2 - 7 + 9 + 2,6
3146,second_level,2 - 7 + 9 - 2,2
3147,second_level,2 + 7 - 9 + 3,3
3148,second_level,2 - 7 + 9 + 3,7
3149,second_level,2 - 7 + 9 - 3,1
3150,second_level,2 + 7 - 9 + 4,4
3151,second_level,2 - 7 + 9 + 4,8
3152,second_level,2 + 7 - 9 + 5,5
3153,second_level,2 + 7 - 9 + 6,6
3154,second_level,2 + 7 - 9 + 7,7
3155,second_level,2 + 7 - 9 + 8,8
3156,second_level,2 + 8 - 1 - 1,8
3157,second_level,2 + 8 - 1 - 2,7
3158,second_level,2 + 8 + 1 - 3,8
3159,second_level,2 + 8 - 1 - 3,6
3160,second_level,2 + 8 + 1 - 4,7
3161,second_level,2 + 8 - 1 - 4,5
3162,second_level,2 + 8 + 1 - 5,6
3163,second_level,2 + 8 - 1 - 5,4
3164,second_level,2 + 8 + 1 - 6,5
3165,second_level,2 + 8 - 1 - 6,3
3166,second_level,2 - 8 + 1 + 6,1
3167,second_level,2 + 8 + 1 - 7,4
3168,second_level,2 + 8 - 1 - 7,2
3169,second_level,2 - 8 + 1 + 7,2
3170,second_level,2 + 8 + 1 - 8,3
3171,second_level,2 + 8 - 1 - 8,1
3172,second_level,2 - 8 + 1 + 8,3
3173,second_level,2 - 8 - 1 + 8,1
3174,second_level,2 + 8 + 1 - 9,2
3175,second_level,2 - 8 + 1 + 9,4
3176,second_level,2 - 8 - 1 + 9,2
3177,second_level,2 + 8 - 2 - 1,7
3178,second_level,2 + 8 - 2 - 2,6
3179,second_level,2 + 8 - 2 - 3,5
3180,second_level,2 + 8 + 2 - 4,8
3181,second_level,2 + 8 - 2 - 4,4
3182,second_level,2 + 8 + 2 - 5,7
3183,second_level,2 + 8 - 2 - 5,3
3184,second_level,2 - 8 + 2 + 5,1
3185,second_level,2 + 8 + 2 - 6,6
3186,second_level,2 + 8 - 2 - 6,2
3187,second_level,2 - 8 + 2 + 6,2
3188,second_level,2 + 8 + 2 - 7,5
3189,second_level,2 + 8 - 2 - 7,1
3190,second_level,2 - 8 + 2 + 7,3
3191,second_level,2 + 8 + 2 - 8,4
3192,second_level,2 - 8 + 2 + 8,4
3193,second_level,2 + 8 + 2 - 9,3
3194,second_level,2 - 8 + 2 + 9,5
3195,second_level,2 - 8 - 2 + 9,1
3196,second_level,2 + 8 - 3 + 1,8
3197,second_level,2 + 8 - 3 - 1,6
3198,second_level,2 + 8 - 3 - 2,5
3199,second_level,2 + 8 - 3 - 3,4
3200,second_level,2 + 8 - 3 - 4,3
3201,second_level,2 - 8 + 3 + 4,1
3202,second_level,2 + 8 + 3 - 5,8
3203,second_level,2 + 8 - 3 - 5,2
3204,second_level,2 - 8 + 3 + 5,2
3205,second_level,2 + 8 + 3 - 6,7
3206,second_level,2 + 8 - 3 - 6,1
3207,second_level,2 - 8 + 3 + 6,3
3208,second_level,2 + 8 + 3 - 7,6
3209,second_level,2 - 8 + 3 + 7,4
3210,second_level,2 + 8 + 3 - 8,5
3211,second_level,2 - 8 + 3 + 8,5
3212,second_level,2 + 8 + 3 - 9,4
3213,second_level,2 - 8 + 3 + 9,6
3214,second_level,2 + 8 - 4 + 1,7
3215,second_level,2 + 8 - 4 - 1,5
3216,second_level,2 + 8 - 4 + 2,8
3217,second_level,2 + 8 - 4 - 2,4
3218,second_level,2 + 8 - 4 - 3,3
3219,second_level,2 - 8 + 4 + 3,1
3220,second_level,2 + 8 - 4 - 4,2
3221,second_level,2 - 8 + 4 + 4,2
3222,second_level,2 + 8 - 4 - 5,1
3223,second_level,2 - 8 + 4 + 5,3
3224,second_level,2 + 8 + 4 - 6,8
3225,second_level,2 - 8 + 4 + 6,4
3226,second_level,2 + 8 + 4 - 7,7
3227,second_level,2 - 8 + 4 + 7,5
3228,second_level,2 + 8 + 4 - 8,6
3229,second_level,2 - 8 + 4 + 8,6
3230,second_level,2 + 8 + 4 - 9,5
3231,second_level,2 - 8 + 4 + 9,7
3232,second_level,2 + 8 - 5 + 1,6
3233,second_level,2 + 8 - 5 - 1,4
3234,second_level,2 + 8 - 5 + 2,7
3235,second_level,2 + 8 - 5 - 2,3
3236,second_level,2 - 8 + 5 + 2,1
3237,second_level,2 + 8 - 5 + 3,8
3238,second_level,2 + 8 - 5 - 3,2
3239,second_level,2 - 8 + 5 + 3,2
3240,second_level,2 + 8 - 5 - 4,1
3241,second_level,2 - 8 + 5 + 4,3
3242,second_level,2 - 8 + 5 + 5,4
3243,second_level,2 - 8 + 5 + 6,5
3244,second_level,2 + 8 + 5 - 7,8
3245,second_level,2 - 8 + 5 + 7,6
3246,second_level,2 + 8 + 5 - 8,7
3247,second_level,2 - 8 + 5 + 8,7
3248,second_level,2 + 8 + 5 - 9,6
3249,second_level,2 - 8 + 5 + 9,8
3250,second_level,2 + 8 - 6 + 1,5
3251,second_level,2 + 8 - 6 - 1,3
3252,second_level,2 - 8 + 6 + 1,1
3253,second_level,2 + 8 - 6 + 2,6
3254,second_level,2 + 8 - 6 - 2,2
3255,second_level,2 - 8 + 6 + 2,2
3256,second_level,2 + 8 - 6 + 3,7
3257,second_level,2 + 8 - 6 - 3,1
3258,second_level,2 - 8 + 6 + 3,3
3259,second_level,2 + 8 - 6 + 4,8
3260,second_level,2 - 8 + 6 + 4,4
3261,second_level,2 - 8 + 6 + 5,5
3262,second_level,2 - 8 + 6 + 6,6
3263,second_level,2 - 8 + 6 + 7,7
3264,second_level,2 + 8 + 6 - 8,8
3265,second_level,2 - 8 + 6 + 8,8
3266,second_level,2 + 8 + 6 - 9,7
3267,second_level,2 + 8 - 7 + 1,4
3268,second_level,2 + 8 - 7 - 1,2
3269,second_level,2 - 8 + 7 + 1,2
3270,second_level,2 + 8 - 7 + 2,5
3271,second_level,2 + 8 - 7 - 2,1
3272,second_level,2 - 8 + 7 + 2,3
3273,second_level,2 + 8 - 7 + 3,6
3274,second_level,2 - 8 + 7 + 3,4
3275,second_level,2 + 8 - 7 + 4,7
3276,second_level,2 - 8 + 7 + 4,5
3277,second_level,2 + 8 - 7 + 5,8
3278,second_level,2 - 8 + 7 + 5,6
3279,second_level,2 - 8 + 7 + 6,7
3280,second_level,2 - 8 + 7 + 7,8
3281,second_level,2 + 8 + 7 - 9,8
3282,second_level,2 + 8 - 8 + 1,3
3283,second_level,2 + 8 - 8 - 1,1
3284,second_level,2 - 8 + 8 + 1,3
3285,second_level,2 - 8 + 8 - 1,1
3286,second_level,2 + 8 - 8 + 2,4
3287,second_level,2 - 8 + 8 + 2,4
3288,second_level,2 + 8 - 8 + 3,5
3289,second_level,2 - 8 + 8 + 3,5
3290,second_level,2 + 8 - 8 + 4,6
3291,second_level,2 - 8 + 8 + 4,6
3292,second_level,2 + 8 - 8 + 5,7
3293,second_level,2 - 8 + 8 + 5,7
3294,second_level,2 + 8 - 8 + 6,8
3295,second_level,2 - 8 + 8 + 6,8
3296,second_level,2 + 8 - 9 + 1,2
3297,second_level,2 - 8 + 9 + 1,4
3298,second_level,2 - 8 + 9 - 1,2
3299,second_level,2 + 8 - 9 + 2,3
3300,second_level,2 - 8 + 9 + 2,5
3301,second_level,2 - 8 + 9 - 2,1
3302,second_level,2 + 8 - 9 + 3,4
3303,second_level,2 - 8 + 9 + 3,6
3304,second_level,2 + 8 - 9 + 4,5
3305,second_level,2 - 8 + 9 + 4,7
3306,second_level,2 + 8 - 9 + 5,6
3307,second_level,2 - 8 + 9 + 5,8
3308,second_level,2 + 8 - 9 + 6,7
3309,second_level,2 + 8 - 9 + 7,8
3310,second_level,2 + 9 - 1 - 2,8
3311,second_level,2 + 9 - 1 - 3,7
3312,second_level,2 + 9 + 1 - 4,8
3313,second_level,2 + 9 - 1 - 4,6
3314,second_level,2 + 9 + 1 - 5,7
3315,second_level,2 + 9 - 1 - 5,5
3316,second_level,2 + 9 + 1 - 6,6
3317,second_level,2 + 9 - 1 - 6,4
3318,second_level,2 + 9 + 1 - 7,5
3319,second_level,2 + 9 - 1 - 7,3
3320,second_level,2 - 9 + 1 + 7,1
3321,second_level,2 + 9 + 1 - 8,4
3322,second_level,2 + 9 - 1 - 8,2
3323,second_level,2 - 9 + 1 + 8,2
3324,second_level,2 + 9 + 1 - 9,3
3325,second_level,2 + 9 - 1 - 9,1
3326,second_level,2 - 9 + 1 + 9,3
3327,second_level,2 - 9 - 1 + 9,1
3328,second_level,2 + 9 - 2 - 1,8
3329,second_level,2 + 9 - 2 - 2,7
3330,second_level,2 + 9 - 2 - 3,6
3331,second_level,2 + 9 - 2 - 4,5
3332,second_level,2 + 9 + 2 - 5,8
3333,second_level,2 + 9 - 2 - 5,4
3334,second_level,2 + 9 + 2 - 6,7
3335,second_level,2 + 9 - 2 - 6,3
3336,second_level,2 - 9 + 2 + 6,1
3337,second_level,2 + 9 + 2 - 7,6
3338,second_level,2 + 9 - 2 - 7,2
3339,second_level,2 - 9 + 2 + 7,2
3340,second_level,2 + 9 + 2 - 8,5
3341,second_level,2 + 9 - 2 - 8,1
3342,second_level,2 - 9 + 2 + 8,3
3343,second_level,2 + 9 + 2 - 9,4
3344,second_level,2 - 9 + 2 + 9,4
3345,second_level,2 + 9 - 3 - 1,7
3346,second_level,2 + 9 - 3 - 2,6
3347,second_level,2 + 9 - 3 - 3,5
3348,second_level,2 + 9 - 3 - 4,4
3349,second_level,2 + 9 - 3 - 5,3
3350,second_level,2 - 9 + 3 + 5,1
3351,second_level,2 + 9 + 3 - 6,8
3352,second_level,2 + 9 - 3 - 6,2
3353,second_level,2 - 9 + 3 + 6,2
3354,second_level,2 + 9 + 3 - 7,7
3355,second_level,2 + 9 - 3 - 7,1
3356,second_level,2 - 9 + 3 + 7,3
3357,second_level,2 + 9 + 3 - 8,6
3358,second_level,2 - 9 + 3 + 8,4
3359,second_level,2 + 9 + 3 - 9,5
3360,second_level,2 - 9 + 3 + 9,5
3361,second_level,2 + 9 - 4 + 1,8
3362,second_level,2 + 9 - 4 - 1,6
3363,second_level,2 + 9 - 4 - 2,5
3364,second_level,2 + 9 - 4 - 3,4
3365,second_level,2 + 9 - 4 - 4,3
3366,second_level,2 - 9 + 4 + 4,1
3367,second_level,2 + 9 - 4 - 5,2
3368,second_level,2 - 9 + 4 + 5,2
3369,second_level,2 + 9 - 4 - 6,1
3370,second_level,2 - 9 + 4 + 6,3
3371,second_level,2 + 9 + 4 - 7,8
3372,second_level,2 - 9 + 4 + 7,4
3373,second_level,2 + 9 + 4 - 8,7
3374,second_level,2 - 9 + 4 + 8,5
3375,second_level,2 + 9 + 4 - 9,6
3376,second_level,2 - 9 + 4 + 9,6
3377,second_level,2 + 9 - 5 + 1,7
3378,second_level,2 + 9 - 5 - 1,5
3379,second_level,2 + 9 - 5 + 2,8
3380,second_level,2 + 9 - 5 - 2,4
3381,second_level,2 + 9 - 5 - 3,3
3382,second_level,2 - 9 + 5 + 3,1
3383,second_level,2 + 9 - 5 - 4,2
3384,second_level,2 - 9 + 5 + 4,2
3385,second_level,2 + 9 - 5 - 5,1
3386,second_level,2 - 9 + 5 + 5,3
3387,second_level,2 - 9 + 5 + 6,4
3388,second_level,2 - 9 + 5 + 7,5
3389,second_level,2 + 9 + 5 - 8,8
3390,second_level,2 - 9 + 5 + 8,6
3391,second_level,2 + 9 + 5 - 9,7
3392,second_level,2 - 9 + 5 + 9,7
3393,second_level,2 + 9 - 6 + 1,6
3394,second_level,2 + 9 - 6 - 1,4
3395,second_level,2 + 9 - 6 + 2,7
3396,second_level,2 + 9 - 6 - 2,3
3397,second_level,2 - 9 + 6 + 2,1
3398,second_level,2 + 9 - 6 + 3,8
3399,second_level,2 + 9 - 6 - 3,2
3400,second_level,2 - 9 + 6 + 3,2
3401,second_level,2 + 9 - 6 - 4,1
3402,second_level,2 - 9 + 6 + 4,3
3403,second_level,2 - 9 + 6 + 5,4
3404,second_level,2 - 9 + 6 + 6,5
3405,second_level,2 - 9 + 6 + 7,6
3406,second_level,2 - 9 + 6 + 8,7
3407,second_level,2 + 9 + 6 - 9,8
3408,second_level,2 - 9 + 6 + 9,8
3409,second_level,2 + 9 - 7 + 1,5
3410,second_level,2 + 9 - 7 - 1,3
3411,second_level,2 - 9 + 7 + 1,1
3412,second_level,2 + 9 - 7 + 2,6
3413,second_level,2 + 9 - 7 - 2,2
3414,second_level,2 - 9 + 7 + 2,2
3415,second_level,2 + 9 - 7 + 3,7
3416,second_level,2 + 9 - 7 - 3,1
3417,second_level,2 - 9 + 7 + 3,3
3418,second_level,2 + 9 - 7 + 4,8
3419,second_level,2 - 9 + 7 + 4,4
3420,second_level,2 - 9 + 7 + 5,5
3421,second_level,2 - 9 + 7 + 6,6
3422,second_level,2 - 9 + 7 + 7,7
3423,second_level,2 - 9 + 7 + 8,8
3424,second_level,2 + 9 - 8 + 1,4
3425,second_level,2 + 9 - 8 - 1,2
3426,second_level,2 - 9 + 8 + 1,2
3427,second_level,2 + 9 - 8 + 2,5
3428,second_level,2 + 9 - 8 - 2,1
3429,second_level,2 - 9 + 8 + 2,3
3430,second_level,2 + 9 - 8 + 3,6
3431,second_level,2 - 9 + 8 + 3,4
3432,second_level,2 + 9 - 8 + 4,7
3433,second_level,2 - 9 + 8 + 4,5
3434,second_level,2 + 9 - 8 + 5,8
3435,second_level,2 - 9 + 8 + 5,6
3436,second_level,2 - 9 + 8 + 6,7
3437,second_level,2 - 9 + 8 + 7,8
3438,second_level,2 + 9 - 9 + 1,3
3439,second_level,2 + 9 - 9 - 1,1
3440,second_level,2 - 9 + 9 + 1,3
3441,second_level,2 - 9 + 9 - 1,1
3442,second_level,2 + 9 - 9 + 2,4
3443,second_level,2 - 9 + 9 + 2,4
3444,second_level,2 + 9 - 9 + 3,5
3445,second_level,2 - 9 + 9 + 3,5
3446,second_level,2 + 9 - 9 + 4,6
3447,second_level,2 - 9 + 9 + 4,6
3448,second_level,2 + 9 - 9 + 5,7
3449,second_level,2 - 9 + 9 + 5,7
3450,second_level,2 + 9 - 9 + 6,8
3451,second_level,2 - 9 + 9 + 6,8
3452,second_level,3 + 1 + 1 + 1,6
3453,second_level,3 + 1 + 1 - 1,4
3454,second_level,3 + 1 - 1 + 1,4
3455,second_level,3 + 1 - 1 - 1,2
3456,second_level,3 - 1 + 1 + 1,4
3457,second_level,3 - 1 + 1 - 1,2
3458,second_level,3 - 1 - 1 + 1,2
3459,second_level,3 + 1 + 1 + 2,7
3460,second_level,3 + 1 + 1 - 2,3
3461,second_level,3 + 1 - 1 + 2,5
3462,second_level,3 + 1 - 1 - 2,1
3463,second_level,3 - 1 + 1 + 2,5
3464,second_level,3 - 1 + 1 - 2,1
3465,second_level,3 - 1 - 1 + 2,3
3466,second_level,3 + 1 + 1 + 3,8
3467,second_level,3 + 1 + 1 - 3,2
3468,second_level,3 + 1 - 1 + 3,6
3469,second_level,3 - 1 + 1 + 3,6
3470,second_level,3 - 1 - 1 + 3,4
3471,second_level,3 + 1 + 1 - 4,1
3472,second_level,3 + 1 - 1 + 4,7
3473,second_level,3 - 1 + 1 + 4,7
3474,second_level,3 - 1 - 1 + 4,5
3475,second_level,3 + 1 - 1 + 5,8
3476,second_level,3 - 1 + 1 + 5,8
3477,second_level,3 - 1 - 1 + 5,6
3478,second_level,3 - 1 - 1 + 6,7
3479,second_level,3 - 1 - 1 + 7,8
3480,second_level,3 + 1 + 2 + 1,7
3481,second_level,3 + 1 + 2 - 1,5
3482,second_level,3 + 1 - 2 + 1,3
3483,second_level,3 + 1 - 2 - 1,1
3484,second_level,3 - 1 + 2 + 1,5
3485,second_level,3 - 1 + 2 - 1,3
3486,second_level,3 - 1 - 2 + 1,1
3487,second_level,3 + 1 + 2 + 2,8
3488,second_level,3 + 1 + 2 - 2,4
3489,second_level,3 + 1 - 2 + 2,4
3490,second_level,3 - 1 + 2 + 2,6
3491,second_level,3 - 1 + 2 - 2,2
3492,second_level,3 - 1 - 2 + 2,2
3493,second_level,3 + 1 + 2 - 3,3
3494,second_level,3 + 1 - 2 + 3,5
3495,second_level,3 - 1 + 2 + 3,7
3496,second_level,3 - 1 + 2 - 3,1
3497,second_level,3 - 1 - 2 + 3,3
3498,second_level,3 + 1 + 2 - 4,2
3499,second_level,3 + 1 - 2 + 4,6
3500,second_level,3 - 1 + 2 + 4,8
3501,second_level,3 - 1 - 2 + 4,4
3502,second_level,3 + 1 + 2 - 5,1
3503,second_level,3 + 1 - 2 + 5,7
3504,second_level,3 - 1 - 2 + 5,5
3505,second_level,3 + 1 - 2 + 6,8
3506,second_level,3 - 1 - 2 + 6,6
3507,second_level,3 - 1 - 2 + 7,7
3508,second_level,3 - 1 - 2 + 8,8
3509,second_level,3 + 1 + 3 + 1,8
3510,second_level,3 + 1 + 3 - 1,6
3511,second_level,3 + 1 - 3 + 1,2
3512,second_level,3 - 1 + 3 + 1,6
3513,second_level,3 - 1 + 3 - 1,4
3514,second_level,3 + 1 + 3 - 2,5
3515,second_level,3 + 1 - 3 + 2,3
3516,second_level,3 - 1 + 3 + 2,7
3517,second_level,3 - 1 + 3 - 2,3
3518,second_level,3 - 1 - 3 + 2,1
3519,second_level,3 + 1 + 3 - 3,4
3520,second_level,3 + 1 - 3 + 3,4
3521,second_level,3 - 1 + 3 + 3,8
3522,second_level,3 - 1 + 3 - 3,2
3523,second_level,3 - 1 - 3 + 3,2
3524,second_level,3 + 1 + 3 - 4,3
3525,second_level,3 + 1 - 3 + 4,5
3526,second_level,3 - 1 + 3 - 4,1
3527,second_level,3 - 1 - 3 + 4,3
3528,second_level,3 + 1 + 3 - 5,2
3529,second_level,3 + 1 - 3 + 5,6
3530,second_level,3 - 1 - 3 + 5,4
3531,second_level,3 + 1 + 3 - 6,1
3532,second_level,3 + 1 - 3 + 6,7
3533,second_level,3 - 1 - 3 + 6,5
3534,second_level,3 + 1 - 3 + 7,8
3535,second_level,3 - 1 - 3 + 7,6
3536,second_level,3 - 1 - 3 + 8,7
3537,second_level,3 - 1 - 3 + 9,8
3538,second_level,3 + 1 + 4 - 1,7
3539,second_level,3 + 1 - 4 + 1,1
3540,second_level,3 - 1 + 4 + 1,7
3541,second_level,3 - 1 + 4 - 1,5
3542,second_level,3 + 1 + 4 - 2,6
3543,second_level,3 + 1 - 4 + 2,2
3544,second_level,3 - 1 + 4 + 2,8
3545,second_level,3 - 1 + 4 - 2,4
3546,second_level,3 + 1 + 4 - 3,5
3547,second_level,3 + 1 - 4 + 3,3
3548,second_level,3 - 1 + 4 - 3,3
3549,second_level,3 - 1 - 4 + 3,1
3550,second_level,3 + 1 + 4 - 4,4
3551,second_level,3 + 1 - 4 + 4,4
3552,second_level,3 - 1 + 4 - 4,2
3553,second_level,3 - 1 - 4 + 4,2
3554,second_level,3 + 1 + 4 - 5,3
3555,second_level,3 + 1 - 4 + 5,5
3556,second_level,3 - 1 + 4 - 5,1
3557,second_level,3 - 1 - 4 + 5,3
3558,second_level,3 + 1 + 4 - 6,2
3559,second_level,3 + 1 - 4 + 6,6
3560,second_level,3 - 1 - 4 + 6,4
3561,second_level,3 + 1 + 4 - 7,1
3562,second_level,3 + 1 - 4 + 7,7
3563,second_level,3 - 1 - 4 + 7,5
3564,second_level,3 + 1 - 4 + 8,8
3565,second_level,3 - 1 - 4 + 8,6
3566,second_level,3 - 1 - 4 + 9,7
3567,second_level,3 + 1 + 5 - 1,8
3568,second_level,3 - 1 + 5 + 1,8
3569,second_level,3 - 1 + 5 - 1,6
3570,second_level,3 + 1 + 5 - 2,7
3571,second_level,3 + 1 - 5 + 2,1
3572,second_level,3 - 1 + 5 - 2,5
3573,second_level,3 + 1 + 5 - 3,6
3574,second_level,3 + 1 - 5 + 3,2
3575,second_level,3 - 1 + 5 - 3,4
3576,second_level,3 + 1 + 5 - 4,5
3577,second_level,3 + 1 - 5 + 4,3
3578,second_level,3 - 1 + 5 - 4,3
3579,second_level,3 - 1 - 5 + 4,1
3580,second_level,3 + 1 + 5 - 5,4
3581,second_level,3 + 1 - 5 + 5,4
3582,second_level,3 - 1 + 5 - 5,2
3583,second_level,3 - 1 - 5 + 5,2
3584,second_level,3 + 1 + 5 - 6,3
3585,second_level,3 + 1 - 5 + 6,5
3586,second_level,3 - 1 + 5 - 6,1
3587,second_level,3 - 1 - 5 + 6,3
3588,second_level,3 + 1 + 5 - 7,2
3589,second_level,3 + 1 - 5 + 7,6
3590,second_level,3 - 1 - 5 + 7,4
3591,second_level,3 + 1 + 5 - 8,1
3592,second_level,3 + 1 - 5 + 8,7
3593,second_level,3 - 1 - 5 + 8,5
3594,second_level,3 + 1 - 5 + 9,8
3595,second_level,3 - 1 - 5 + 9,6
3596,second_level,3 - 1 + 6 - 1,7
3597,second_level,3 + 1 + 6 - 2,8
3598,second_level,3 - 1 + 6 - 2,6
3599,second_level,3 + 1 + 6 - 3,7
3600,second_level,3 + 1 - 6 + 3,1
3601,second_level,3 - 1 + 6 - 3,5
3602,second_level,3 + 1 + 6 - 4,6
3603,second_level,3 + 1 - 6 + 4,2
3604,second_level,3 - 1 + 6 - 4,4
3605,second_level,3 + 1 + 6 - 5,5
3606,second_level,3 + 1 - 6 + 5,3
3607,second_level,3 - 1 + 6 - 5,3
3608,second_level,3 - 1 - 6 + 5,1
3609,second_level,3 + 1 + 6 - 6,4
3610,second_level,3 + 1 - 6 + 6,4
3611,second_level,3 - 1 + 6 - 6,2
3612,second_level,3 - 1 - 6 + 6,2
3613,second_level,3 + 1 + 6 - 7,3
3614,second_level,3 + 1 - 6 + 7,5
3615,second_level,3 - 1 + 6 - 7,1
3616,second_level,3 - 1 - 6 + 7,3
3617,second_level,3 + 1 + 6 - 8,2
3618,second_level,3 + 1 - 6 + 8,6
3619,second_level,3 - 1 - 6 + 8,4
3620,second_level,3 + 1 + 6 - 9,1
3621,second_level,3 + 1 - 6 + 9,7
3622,second_level,3 - 1 - 6 + 9,5
3623,second_level,3 - 1 + 7 - 1,8
3624,second_level,3 - 1 + 7 - 2,7
3625,second_level,3 + 1 + 7 - 3,8
3626,second_level,3 - 1 + 7 - 3,6
3627,second_level,3 + 1 + 7 - 4,7
3628,second_level,3 + 1 - 7 + 4,1
3629,second_level,3 - 1 + 7 - 4,5
3630,second_level,3 + 1 + 7 - 5,6
3631,second_level,3 + 1 - 7 + 5,2
3632,second_level,3 - 1 + 7 - 5,4
3633,second_level,3 + 1 + 7 - 6,5
3634,second_level,3 + 1 - 7 + 6,3
3635,second_level,3 - 1 + 7 - 6,3
3636,second_level,3 - 1 - 7 + 6,1
3637,second_level,3 + 1 + 7 - 7,4
3638,second_level,3 + 1 - 7 + 7,4
3639,second_level,3 - 1 + 7 - 7,2
3640,second_level,3 - 1 - 7 + 7,2
3641,second_level,3 + 1 + 7 - 8,3
3642,second_level,3 + 1 - 7 + 8,5
3643,second_level,3 - 1 + 7 - 8,1
3644,second_level,3 - 1 - 7 + 8,3
3645,second_level,3 + 1 + 7 - 9,2
3646,second_level,3 + 1 - 7 + 9,6
3647,second_level,3 - 1 - 7 + 9,4
3648,second_level,3 - 1 + 8 - 2,8
3649,second_level,3 - 1 + 8 - 3,7
3650,second_level,3 + 1 + 8 - 4,8
3651,second_level,3 - 1 + 8 - 4,6
3652,second_level,3 + 1 + 8 - 5,7
3653,second_level,3 + 1 - 8 + 5,1
3654,second_level,3 - 1 + 8 - 5,5
3655,second_level,3 + 1 + 8 - 6,6
3656,second_level,3 + 1 - 8 + 6,2
3657,second_level,3 - 1 + 8 - 6,4
3658,second_level,3 + 1 + 8 - 7,5
3659,second_level,3 + 1 - 8 + 7,3
3660,second_level,3 - 1 + 8 - 7,3
3661,second_level,3 - 1 - 8 + 7,1
3662,second_level,3 + 1 + 8 - 8,4
3663,second_level,3 + 1 - 8 + 8,4
3664,second_level,3 - 1 + 8 - 8,2
3665,second_level,3 - 1 - 8 + 8,2
3666,second_level,3 + 1 + 8 - 9,3
3667,second_level,3 + 1 - 8 + 9,5
3668,second_level,3 - 1 + 8 - 9,1
3669,second_level,3 - 1 - 8 + 9,3
3670,second_level,3 - 1 + 9 - 3,8
3671,second_level,3 - 1 + 9 - 4,7
3672,second_level,3 + 1 + 9 - 5,8
3673,second_level,3 - 1 + 9 - 5,6
3674,second_level,3 + 1 + 9 - 6,7
3675,second_level,3 + 1 - 9 + 6,1
3676,second_level,3 - 1 + 9 - 6,5
3677,second_level,3 + 1 + 9 - 7,6
3678,second_level,3 + 1 - 9 + 7,2
3679,second_level,3 - 1 + 9 - 7,4
3680,second_level,3 + 1 + 9 - 8,5
3681,second_level,3 + 1 - 9 + 8,3
3682,second_level,3 - 1 + 9 - 8,3
3683,second_level,3 - 1 - 9 + 8,1
3684,second_level,3 + 1 + 9 - 9,4
3685,second_level,3 + 1 - 9 + 9,4
3686,second_level,3 - 1 + 9 - 9,2
3687,second_level,3 - 1 - 9 + 9,2
3688,second_level,3 + 2 + 1 + 1,7
